DO_NAME|GU_NAME|HDONG_NAME|DO_CODE|GU_CODE|HDONG_CODE
부산광역시|기장군|철마면|26|26710|2671033000
부산광역시|남구|감만1동|26|26290|2629062000
부산광역시|남구|감만2동|26|26290|2629063000
부산광역시|남구|대연1동|26|26290|2629051000
부산광역시|남구|대연3동|26|26290|2629053000
부산광역시|남구|대연4동|26|26290|2629054000
부산광역시|남구|대연5동|26|26290|2629055000
부산광역시|남구|대연6동|26|26290|2629056000
부산광역시|남구|문현1동|26|26290|2629068000
부산광역시|남구|문현2동|26|26290|2629069000
부산광역시|남구|문현3동|26|26290|2629070000
부산광역시|남구|문현4동|26|26290|2629071000
부산광역시|남구|용당동|26|26290|2629061000
부산광역시|남구|용호1동|26|26290|2629057000
부산광역시|남구|용호2동|26|26290|2629058000
부산광역시|남구|용호3동|26|26290|2629059000
부산광역시|남구|용호4동|26|26290|2629060000
부산광역시|남구|우암동|26|26290|2629064500
부산광역시|동구|범일1동|26|26170|2617065000
부산광역시|동구|범일2동|26|26170|2617066000
부산광역시|동구|범일5동|26|26170|2617068000
부산광역시|동구|수정1동|26|26170|2617056000
부산광역시|동구|수정2동|26|26170|2617057000
부산광역시|동구|수정4동|26|26170|2617059000
부산광역시|동구|수정5동|26|26170|2617060000
부산광역시|동구|좌천동|26|26170|2617064500
부산광역시|동구|초량1동|26|26170|2617051000
부산광역시|동구|초량2동|26|26170|2617052000
부산광역시|동구|초량3동|26|26170|2617053000
부산광역시|동구|초량6동|26|26170|2617055000
부산광역시|동래구|명륜동|26|26260|2626054500
부산광역시|동래구|명장1동|26|26260|2626076100
부산광역시|동래구|명장2동|26|26260|2626076200
부산광역시|동래구|복산동|26|26260|2626052000
부산광역시|동래구|사직1동|26|26260|2626058000
부산광역시|동래구|사직2동|26|26260|2626059000
부산광역시|동래구|사직3동|26|26260|2626060000
부산광역시|동래구|수민동|26|26260|2626051000
부산광역시|동래구|안락1동|26|26260|2626074000
부산광역시|동래구|안락2동|26|26260|2626075000
부산광역시|동래구|온천1동|26|26260|2626055000
부산광역시|동래구|온천2동|26|26260|2626056000
부산광역시|동래구|온천3동|26|26260|2626057000
부산광역시|부산진구|가야1동|26|26230|2623071000
부산광역시|부산진구|가야2동|26|26230|2623072000
부산광역시|부산진구|개금1동|26|26230|2623074000
부산광역시|부산진구|개금2동|26|26230|2623075000
부산광역시|부산진구|개금3동|26|26230|2623076000
부산광역시|부산진구|당감1동|26|26230|2623067000
부산광역시|부산진구|당감2동|26|26230|2623068000
부산광역시|부산진구|당감4동|26|26230|2623070000
부산광역시|부산진구|범천1동|26|26230|2623077000
부산광역시|부산진구|범천2동|26|26230|2623078000
부산광역시|부산진구|부암1동|26|26230|2623064000
부산광역시|부산진구|부암3동|26|26230|2623066000
부산광역시|부산진구|부전1동|26|26230|2623051000
부산광역시|부산진구|부전2동|26|26230|2623052000
부산광역시|부산진구|양정1동|26|26230|2623056000
부산광역시|부산진구|양정2동|26|26230|2623057000
부산광역시|부산진구|연지동|26|26230|2623054000
부산광역시|부산진구|전포1동|26|26230|2623060000
부산광역시|부산진구|전포2동|26|26230|2623061000
부산광역시|부산진구|초읍동|26|26230|2623055000
부산광역시|북구|구포1동|26|26320|2632051000
부산광역시|북구|구포2동|26|26320|2632052000
부산광역시|북구|구포3동|26|26320|2632052100
부산광역시|북구|금곡동|26|26320|2632053000
부산광역시|북구|덕천1동|26|26320|2632055000
부산광역시|북구|덕천2동|26|26320|2632056000
부산광역시|북구|덕천3동|26|26320|2632056100
부산광역시|북구|만덕1동|26|26320|2632057100
부산광역시|북구|만덕2동|26|26320|2632057200
부산광역시|북구|만덕3동|26|26320|2632057300
부산광역시|북구|화명1동|26|26320|2632054100
부산광역시|북구|화명2동|26|26320|2632054200
부산광역시|북구|화명3동|26|26320|2632054300
부산광역시|사상구|감전동|26|26530|2653064500
부산광역시|사상구|괘법동|26|26530|2653062000
부산광역시|사상구|덕포1동|26|26530|2653060000
부산광역시|사상구|덕포2동|26|26530|2653061000
부산광역시|사상구|모라1동|26|26530|2653059100
부산광역시|사상구|모라3동|26|26530|2653059300
부산광역시|사상구|삼락동|26|26530|2653058000
부산광역시|사상구|엄궁동|26|26530|2653068000
부산광역시|사상구|주례1동|26|26530|2653065000
부산광역시|사상구|주례2동|26|26530|2653066000
부산광역시|사상구|주례3동|26|26530|2653066100
부산광역시|사상구|학장동|26|26530|2653067000
부산광역시|사하구|감천1동|26|26380|2638062000
부산광역시|사하구|감천2동|26|26380|2638063000
부산광역시|사하구|괴정1동|26|26380|2638051000
부산광역시|사하구|괴정2동|26|26380|2638052000
부산광역시|사하구|괴정3동|26|26380|2638053000
부산광역시|사하구|괴정4동|26|26380|2638054000
부산광역시|사하구|구평동|26|26380|2638061000
부산광역시|사하구|다대1동|26|26380|2638060100
부산광역시|사하구|다대2동|26|26380|2638060200
부산광역시|사하구|당리동|26|26380|2638055000
부산광역시|사하구|신평1동|26|26380|2638057100
부산광역시|사하구|신평2동|26|26380|2638057200
부산광역시|사하구|장림1동|26|26380|2638058000
부산광역시|사하구|장림2동|26|26380|2638059000
부산광역시|사하구|하단1동|26|26380|2638056100
부산광역시|사하구|하단2동|26|26380|2638056200
부산광역시|서구|남부민1동|26|26140|2614065000
부산광역시|서구|남부민2동|26|26140|2614066000
부산광역시|서구|동대신1동|26|26140|2614051000
부산광역시|서구|동대신2동|26|26140|2614052000
부산광역시|서구|동대신3동|26|26140|2614053000
부산광역시|서구|부민동|26|26140|2614059000
부산광역시|서구|서대신1동|26|26140|2614054000
부산광역시|서구|서대신3동|26|26140|2614056000
부산광역시|서구|서대신4동|26|26140|2614057000
부산광역시|서구|아미동|26|26140|2614061500
부산광역시|서구|암남동|26|26140|2614068000
부산광역시|서구|초장동|26|26140|2614063000
부산광역시|서구|충무동|26|26140|2614064000
부산광역시|수영구|광안1동|26|26500|2650076000
부산광역시|수영구|광안2동|26|26500|2650077000
부산광역시|수영구|광안3동|26|26500|2650078000
부산광역시|수영구|광안4동|26|26500|2650079000
부산광역시|수영구|남천1동|26|26500|2650066000
부산광역시|수영구|남천2동|26|26500|2650067000
부산광역시|수영구|망미1동|26|26500|2650074000
부산광역시|수영구|망미2동|26|26500|2650075000
부산광역시|수영구|민락동|26|26500|2650080000
부산광역시|수영구|수영동|26|26500|2650073000
부산광역시|연제구|거제1동|26|26470|2647061000
부산광역시|연제구|거제2동|26|26470|2647062000
부산광역시|연제구|거제3동|26|26470|2647063000
부산광역시|연제구|거제4동|26|26470|2647064000
부산광역시|연제구|연산1동|26|26470|2647065000
부산광역시|연제구|연산2동|26|26470|2647066000
부산광역시|연제구|연산3동|26|26470|2647067000
부산광역시|연제구|연산4동|26|26470|2647068000
부산광역시|연제구|연산5동|26|26470|2647069000
부산광역시|연제구|연산6동|26|26470|2647070000
부산광역시|연제구|연산8동|26|26470|2647072000
부산광역시|연제구|연산9동|26|26470|2647073000
부산광역시|영도구|남항동|26|26200|2620053000
부산광역시|영도구|동삼1동|26|26200|2620065000
부산광역시|영도구|동삼2동|26|26200|2620066000
부산광역시|영도구|동삼3동|26|26200|2620067000
부산광역시|영도구|봉래1동|26|26200|2620059000
부산광역시|영도구|봉래2동|26|26200|2620060500
부산광역시|영도구|신선동|26|26200|2620058500
부산광역시|영도구|영선1동|26|26200|2620054000
부산광역시|영도구|영선2동|26|26200|2620055000
부산광역시|영도구|청학1동|26|26200|2620063000
부산광역시|영도구|청학2동|26|26200|2620064000
부산광역시|중구|광복동|26|26110|2611057000
부산광역시|중구|남포동|26|26110|2611058000
부산광역시|중구|대청동|26|26110|2611053000
부산광역시|중구|동광동|26|26110|2611052000
부산광역시|중구|보수동|26|26110|2611054500
부산광역시|중구|부평동|26|26110|2611056000
부산광역시|중구|영주1동|26|26110|2611059000
부산광역시|중구|영주2동|26|26110|2611060000
부산광역시|중구|중앙동|26|26110|2611051000
부산광역시|해운대구|반송1동|26|26350|2635061000
부산광역시|해운대구|반송2동|26|26350|2635062000
부산광역시|해운대구|반여1동|26|26350|2635057000
부산광역시|해운대구|반여2동|26|26350|2635058000
부산광역시|해운대구|반여3동|26|26350|2635059000
부산광역시|해운대구|반여4동|26|26350|2635059500
부산광역시|해운대구|송정동|26|26350|2635056000
부산광역시|해운대구|우1동|26|26350|2635051000
부산광역시|해운대구|우2동|26|26350|2635052000
부산광역시|해운대구|우3동|26|26350|2635052500
부산광역시|해운대구|재송1동|26|26350|2635065000
부산광역시|해운대구|재송2동|26|26350|2635066000
부산광역시|해운대구|좌1동|26|26350|2635055100
부산광역시|해운대구|좌2동|26|26350|2635055200
부산광역시|해운대구|좌3동|26|26350|2635055300
부산광역시|해운대구|좌4동|26|26350|2635055400
부산광역시|해운대구|중1동|26|26350|2635053000
부산광역시|해운대구|중2동|26|26350|2635054000
서울특별시|강남구|개포1동|11|11680|1168066000
서울특별시|강남구|개포2동|11|11680|1168067000
서울특별시|강남구|개포4동|11|11680|1168069000
서울특별시|강남구|논현1동|11|11680|1168052100
서울특별시|강남구|논현2동|11|11680|1168053100
서울특별시|강남구|대치1동|11|11680|1168060000
서울특별시|강남구|대치2동|11|11680|1168061000
서울특별시|강남구|대치4동|11|11680|1168063000
서울특별시|강남구|도곡1동|11|11680|1168065500
서울특별시|강남구|도곡2동|11|11680|1168065600
서울특별시|강남구|삼성1동|11|11680|1168058000
서울특별시|강남구|삼성2동|11|11680|1168059000
서울특별시|강남구|세곡동|11|11680|1168070000
서울특별시|강남구|수서동|11|11680|1168075000
서울특별시|강남구|신사동|11|11680|1168051000
서울특별시|강남구|압구정동|11|11680|1168054500
서울특별시|강남구|역삼1동|11|11680|1168064000
서울특별시|강남구|역삼2동|11|11680|1168065000
서울특별시|강남구|일원1동|11|11680|1168073000
서울특별시|강남구|일원2동|11|11680|1168074000
서울특별시|강남구|일원본동|11|11680|1168072000
서울특별시|강남구|청담동|11|11680|1168056500
서울특별시|강동구|강일동|11|11740|1174051500
서울특별시|강동구|고덕1동|11|11740|1174055000
서울특별시|강동구|고덕2동|11|11740|1174056000
서울특별시|강동구|길동|11|11740|1174068500
서울특별시|강동구|둔촌1동|11|11740|1174069000
서울특별시|강동구|둔촌2동|11|11740|1174070000
서울특별시|강동구|명일1동|11|11740|1174053000
서울특별시|강동구|명일2동|11|11740|1174054000
서울특별시|강동구|상일동|11|11740|1174052000
서울특별시|강동구|성내1동|11|11740|1174064000
서울특별시|강동구|성내2동|11|11740|1174065000
서울특별시|강동구|성내3동|11|11740|1174066000
서울특별시|강동구|암사1동|11|11740|1174057000
서울특별시|강동구|암사2동|11|11740|1174058000
서울특별시|강동구|암사3동|11|11740|1174059000
서울특별시|강동구|천호1동|11|11740|1174060000
서울특별시|강동구|천호2동|11|11740|1174061000
서울특별시|강동구|천호3동|11|11740|1174062000
서울특별시|강북구|미아동|11|11305|1130553500
서울특별시|강북구|번1동|11|11305|1130559500
서울특별시|강북구|번2동|11|11305|1130560300
서울특별시|강북구|번3동|11|11305|1130560800
서울특별시|강북구|삼각산동|11|11305|1130557500
서울특별시|강북구|삼양동|11|11305|1130553400
서울특별시|강북구|송중동|11|11305|1130554500
서울특별시|강북구|송천동|11|11305|1130555500
서울특별시|강북구|수유1동|11|11305|1130561500
서울특별시|강북구|수유2동|11|11305|1130562500
서울특별시|강북구|수유3동|11|11305|1130563500
서울특별시|강북구|우이동|11|11305|1130564500
서울특별시|강북구|인수동|11|11305|1130566000
서울특별시|강서구|가양1동|11|11500|1150060300
서울특별시|강서구|가양2동|11|11500|1150060400
서울특별시|강서구|가양3동|11|11500|1150060500
서울특별시|강서구|공항동|11|11500|1150062000
서울특별시|강서구|등촌1동|11|11500|1150052000
서울특별시|강서구|등촌2동|11|11500|1150053000
서울특별시|강서구|등촌3동|11|11500|1150053500
서울특별시|강서구|발산1동|11|11500|1150061100
서울특별시|강서구|방화1동|11|11500|1150063000
서울특별시|강서구|방화2동|11|11500|1150064000
서울특별시|강서구|방화3동|11|11500|1150064100
서울특별시|강서구|염창동|11|11500|1150051000
서울특별시|강서구|우장산동|11|11500|1150061500
서울특별시|강서구|화곡1동|11|11500|1150054000
서울특별시|강서구|화곡2동|11|11500|1150055000
서울특별시|강서구|화곡3동|11|11500|1150056000
서울특별시|강서구|화곡4동|11|11500|1150057000
서울특별시|강서구|화곡6동|11|11500|1150059100
서울특별시|강서구|화곡8동|11|11500|1150059300
서울특별시|강서구|화곡본동|11|11500|1150059000
서울특별시|관악구|낙성대동|11|11620|1162058500
서울특별시|관악구|난곡동|11|11620|1162077500
서울특별시|관악구|난향동|11|11620|1162071500
서울특별시|관악구|남현동|11|11620|1162063000
서울특별시|관악구|대학동|11|11620|1162073500
서울특별시|관악구|미성동|11|11620|1162076500
서울특별시|관악구|보라매동|11|11620|1162052500
서울특별시|관악구|삼성동|11|11620|1162074500
서울특별시|관악구|서림동|11|11620|1162066500
서울특별시|관악구|서원동|11|11620|1162064500
서울특별시|관악구|성현동|11|11620|1162056500
서울특별시|관악구|신림동|11|11620|1162069500
서울특별시|관악구|신사동|11|11620|1162068500
서울특별시|관악구|신원동|11|11620|1162065500
서울특별시|관악구|은천동|11|11620|1162060500
서울특별시|관악구|인헌동|11|11620|1162062500
서울특별시|관악구|조원동|11|11620|1162072500
서울특별시|관악구|중앙동|11|11620|1162061500
서울특별시|관악구|청룡동|11|11620|1162059500
서울특별시|관악구|청림동|11|11620|1162054500
서울특별시|관악구|행운동|11|11620|1162057500
서울특별시|광진구|광장동|11|11215|1121581000
서울특별시|광진구|구의1동|11|11215|1121585000
서울특별시|광진구|구의2동|11|11215|1121586000
서울특별시|광진구|구의3동|11|11215|1121587000
서울특별시|광진구|군자동|11|11215|1121573000
서울특별시|광진구|능동|11|11215|1121578000
서울특별시|광진구|자양1동|11|11215|1121582000
서울특별시|광진구|자양2동|11|11215|1121583000
서울특별시|광진구|자양3동|11|11215|1121584000
서울특별시|광진구|자양4동|11|11215|1121584700
서울특별시|광진구|중곡1동|11|11215|1121574000
서울특별시|광진구|중곡2동|11|11215|1121575000
서울특별시|광진구|중곡3동|11|11215|1121576000
서울특별시|광진구|중곡4동|11|11215|1121577000
서울특별시|광진구|화양동|11|11215|1121571000
서울특별시|구로구|가리봉동|11|11530|1153059500
서울특별시|구로구|개봉1동|11|11530|1153074000
서울특별시|구로구|개봉2동|11|11530|1153075000
서울특별시|구로구|개봉3동|11|11530|1153076000
서울특별시|구로구|고척1동|11|11530|1153072000
서울특별시|구로구|고척2동|11|11530|1153073000
서울특별시|구로구|구로1동|11|11530|1153052000
서울특별시|구로구|구로2동|11|11530|1153053000
서울특별시|구로구|구로3동|11|11530|1153054000
서울특별시|구로구|구로4동|11|11530|1153055000
서울특별시|구로구|구로5동|11|11530|1153056000
서울특별시|구로구|수궁동|11|11530|1153079000
서울특별시|구로구|신도림동|11|11530|1153051000
서울특별시|구로구|오류1동|11|11530|1153077000
서울특별시|구로구|오류2동|11|11530|1153078000
서울특별시|금천구|가산동|11|11545|1154551000
서울특별시|금천구|독산1동|11|11545|1154561000
서울특별시|금천구|독산2동|11|11545|1154562000
서울특별시|금천구|독산3동|11|11545|1154563000
서울특별시|금천구|독산4동|11|11545|1154564000
서울특별시|금천구|시흥1동|11|11545|1154567000
서울특별시|금천구|시흥2동|11|11545|1154568000
서울특별시|금천구|시흥3동|11|11545|1154569000
서울특별시|금천구|시흥4동|11|11545|1154570000
서울특별시|금천구|시흥5동|11|11545|1154571000
서울특별시|노원구|공릉1동|11|11350|1135059500
서울특별시|노원구|공릉2동|11|11350|1135060000
서울특별시|노원구|상계10동|11|11350|1135072000
서울특별시|노원구|상계1동|11|11350|1135063000
서울특별시|노원구|상계2동|11|11350|1135064000
서울특별시|노원구|상계3.4동|11|11350|1135066500
서울특별시|노원구|상계5동|11|11350|1135067000
서울특별시|노원구|상계6.7동|11|11350|1135069500
서울특별시|노원구|상계8동|11|11350|1135070000
서울특별시|노원구|상계9동|11|11350|1135071000
서울특별시|노원구|월계1동|11|11350|1135056000
서울특별시|노원구|월계2동|11|11350|1135057000
서울특별시|노원구|월계3동|11|11350|1135058000
서울특별시|노원구|중계1동|11|11350|1135062100
서울특별시|노원구|중계2.3동|11|11350|1135062500
서울특별시|노원구|중계4동|11|11350|1135062400
서울특별시|노원구|중계본동|11|11350|1135061900
서울특별시|노원구|하계1동|11|11350|1135061100
서울특별시|노원구|하계2동|11|11350|1135061200
서울특별시|도봉구|도봉1동|11|11320|1132052100
서울특별시|도봉구|도봉2동|11|11320|1132052200
서울특별시|도봉구|방학1동|11|11320|1132069000
서울특별시|도봉구|방학2동|11|11320|1132070000
서울특별시|도봉구|방학3동|11|11320|1132071000
서울특별시|도봉구|쌍문1동|11|11320|1132066000
서울특별시|도봉구|쌍문2동|11|11320|1132067000
서울특별시|도봉구|쌍문3동|11|11320|1132068000
서울특별시|도봉구|쌍문4동|11|11320|1132068100
서울특별시|도봉구|창1동|11|11320|1132051100
서울특별시|도봉구|창2동|11|11320|1132051200
서울특별시|도봉구|창3동|11|11320|1132051300
서울특별시|도봉구|창4동|11|11320|1132051400
서울특별시|도봉구|창5동|11|11320|1132051500
서울특별시|동대문구|답십리1동|11|11230|1123060000
서울특별시|동대문구|답십리2동|11|11230|1123061000
서울특별시|동대문구|용신동|11|11230|1123053600
서울특별시|동대문구|이문1동|11|11230|1123074000
서울특별시|동대문구|이문2동|11|11230|1123075000
서울특별시|동대문구|장안1동|11|11230|1123065000
서울특별시|동대문구|장안2동|11|11230|1123066000
서울특별시|동대문구|전농1동|11|11230|1123056000
서울특별시|동대문구|전농2동|11|11230|1123057000
서울특별시|동대문구|제기동|11|11230|1123054500
서울특별시|동대문구|청량리동|11|11230|1123070500
서울특별시|동대문구|회기동|11|11230|1123071000
서울특별시|동대문구|휘경1동|11|11230|1123072000
서울특별시|동대문구|휘경2동|11|11230|1123073000
서울특별시|동작구|노량진1동|11|11590|1159051000
서울특별시|동작구|노량진2동|11|11590|1159052000
서울특별시|동작구|대방동|11|11590|1159066000
서울특별시|동작구|사당1동|11|11590|1159062000
서울특별시|동작구|사당2동|11|11590|1159063000
서울특별시|동작구|사당3동|11|11590|1159064000
서울특별시|동작구|사당4동|11|11590|1159065000
서울특별시|동작구|사당5동|11|11590|1159065100
서울특별시|동작구|상도1동|11|11590|1159053000
서울특별시|동작구|상도2동|11|11590|1159054000
서울특별시|동작구|상도3동|11|11590|1159055000
서울특별시|동작구|상도4동|11|11590|1159056000
서울특별시|동작구|신대방1동|11|11590|1159067000
서울특별시|동작구|신대방2동|11|11590|1159068000
서울특별시|동작구|흑석동|11|11590|1159060500
서울특별시|마포구|공덕동|11|11440|1144056500
서울특별시|마포구|대흥동|11|11440|1144060000
서울특별시|마포구|도화동|11|11440|1144058500
서울특별시|마포구|망원1동|11|11440|1144069000
서울특별시|마포구|망원2동|11|11440|1144070000
서울특별시|마포구|상암동|11|11440|1144074000
서울특별시|마포구|서강동|11|11440|1144065500
서울특별시|마포구|서교동|11|11440|1144066000
서울특별시|마포구|성산1동|11|11440|1144072000
서울특별시|마포구|성산2동|11|11440|1144073000
서울특별시|마포구|신수동|11|11440|1144063000
서울특별시|마포구|아현동|11|11440|1144055500
서울특별시|마포구|연남동|11|11440|1144071000
서울특별시|마포구|염리동|11|11440|1144061000
서울특별시|마포구|용강동|11|11440|1144059000
서울특별시|마포구|합정동|11|11440|1144068000
서울특별시|서대문구|남가좌1동|11|11410|1141069000
서울특별시|서대문구|남가좌2동|11|11410|1141070000
서울특별시|서대문구|북가좌1동|11|11410|1141071000
서울특별시|서대문구|북가좌2동|11|11410|1141072000
서울특별시|서대문구|북아현동|11|11410|1141055500
서울특별시|서대문구|신촌동|11|11410|1141058500
서울특별시|서대문구|연희동|11|11410|1141061500
서울특별시|서대문구|천연동|11|11410|1141052000
서울특별시|서대문구|충현동|11|11410|1141056500
서울특별시|서대문구|홍은1동|11|11410|1141066000
서울특별시|서대문구|홍은2동|11|11410|1141068500
서울특별시|서대문구|홍제1동|11|11410|1141062000
서울특별시|서대문구|홍제2동|11|11410|1141065500
서울특별시|서대문구|홍제3동|11|11410|1141064000
서울특별시|서초구|내곡동|11|11650|1165066000
서울특별시|서초구|반포1동|11|11650|1165056000
서울특별시|서초구|반포2동|11|11650|1165057000
서울특별시|서초구|반포3동|11|11650|1165058000
서울특별시|서초구|반포4동|11|11650|1165058100
서울특별시|서초구|반포본동|11|11650|1165055000
서울특별시|서초구|방배1동|11|11650|1165060000
서울특별시|서초구|방배2동|11|11650|1165061000
서울특별시|서초구|방배3동|11|11650|1165062000
서울특별시|서초구|방배4동|11|11650|1165062100
서울특별시|서초구|방배본동|11|11650|1165059000
서울특별시|서초구|서초1동|11|11650|1165051000
서울특별시|서초구|서초2동|11|11650|1165052000
서울특별시|서초구|서초3동|11|11650|1165053000
서울특별시|서초구|서초4동|11|11650|1165053100
서울특별시|서초구|양재1동|11|11650|1165065100
서울특별시|서초구|양재2동|11|11650|1165065200
서울특별시|서초구|잠원동|11|11650|1165054000
서울특별시|성동구|금호1가동|11|11200|1120059000
서울특별시|성동구|금호2.3가동|11|11200|1120061500
서울특별시|성동구|금호4가동|11|11200|1120062000
서울특별시|성동구|마장동|11|11200|1120054000
서울특별시|성동구|사근동|11|11200|1120055000
서울특별시|성동구|성수1가1동|11|11200|1120065000
서울특별시|성동구|성수1가2동|11|11200|1120066000
서울특별시|성동구|성수2가1동|11|11200|1120067000
서울특별시|성동구|성수2가3동|11|11200|1120069000
서울특별시|성동구|송정동|11|11200|1120072000
서울특별시|성동구|옥수동|11|11200|1120064500
서울특별시|성동구|왕십리2동|11|11200|1120052000
서울특별시|성동구|왕십리도선동|11|11200|1120053500
서울특별시|성동구|용답동|11|11200|1120079000
서울특별시|성동구|응봉동|11|11200|1120058000
서울특별시|성동구|행당1동|11|11200|1120056000
서울특별시|성동구|행당2동|11|11200|1120057000
서울특별시|성북구|길음1동|11|11290|1129066000
서울특별시|성북구|길음2동|11|11290|1129068500
서울특별시|성북구|돈암1동|11|11290|1129058000
서울특별시|성북구|돈암2동|11|11290|1129059000
서울특별시|성북구|동선동|11|11290|1129057500
서울특별시|성북구|보문동|11|11290|1129061000
서울특별시|성북구|삼선동|11|11290|1129055500
서울특별시|성북구|석관동|11|11290|1129081000
서울특별시|성북구|성북동|11|11290|1129052500
서울특별시|성북구|안암동|11|11290|1129060000
서울특별시|성북구|월곡1동|11|11290|1129071500
서울특별시|성북구|월곡2동|11|11290|1129072500
서울특별시|성북구|장위1동|11|11290|1129076000
서울특별시|성북구|장위2동|11|11290|1129077000
서울특별시|성북구|장위3동|11|11290|1129078000
서울특별시|성북구|정릉1동|11|11290|1129062000
서울특별시|성북구|정릉2동|11|11290|1129063000
서울특별시|성북구|정릉3동|11|11290|1129064000
서울특별시|성북구|정릉4동|11|11290|1129065000
서울특별시|성북구|종암동|11|11290|1129070500
서울특별시|송파구|가락1동|11|11710|1171063100
서울특별시|송파구|가락2동|11|11710|1171063200
서울특별시|송파구|가락본동|11|11710|1171062000
서울특별시|송파구|거여1동|11|11710|1171053100
서울특별시|송파구|거여2동|11|11710|1171053200
서울특별시|송파구|마천1동|11|11710|1171054000
서울특별시|송파구|마천2동|11|11710|1171055000
서울특별시|송파구|문정1동|11|11710|1171064100
서울특별시|송파구|문정2동|11|11710|1171064200
서울특별시|송파구|방이1동|11|11710|1171056100
서울특별시|송파구|방이2동|11|11710|1171056200
서울특별시|송파구|삼전동|11|11710|1171061000
서울특별시|송파구|석촌동|11|11710|1171060000
서울특별시|송파구|송파1동|11|11710|1171058000
서울특별시|송파구|송파2동|11|11710|1171059000
서울특별시|송파구|오금동|11|11710|1171057000
서울특별시|송파구|오륜동|11|11710|1171056600
서울특별시|송파구|위례동|11|11710|1171064700
서울특별시|송파구|잠실2동|11|11710|1171067000
서울특별시|송파구|잠실3동|11|11710|1171068000
서울특별시|송파구|잠실4동|11|11710|1171069000
서울특별시|송파구|잠실6동|11|11710|1171071000
서울특별시|송파구|잠실7동|11|11710|1171072000
서울특별시|송파구|잠실본동|11|11710|1171065000
서울특별시|송파구|장지동|11|11710|1171064600
서울특별시|송파구|풍납1동|11|11710|1171051000
서울특별시|송파구|풍납2동|11|11710|1171052000
서울특별시|양천구|목1동|11|11470|1147051000
서울특별시|양천구|목2동|11|11470|1147052000
서울특별시|양천구|목3동|11|11470|1147053000
서울특별시|양천구|목4동|11|11470|1147054000
서울특별시|양천구|목5동|11|11470|1147055000
서울특별시|양천구|신월1동|11|11470|1147056000
서울특별시|양천구|신월2동|11|11470|1147057000
서울특별시|양천구|신월3동|11|11470|1147058000
서울특별시|양천구|신월4동|11|11470|1147059000
서울특별시|양천구|신월5동|11|11470|1147060000
서울특별시|양천구|신월6동|11|11470|1147061000
서울특별시|양천구|신월7동|11|11470|1147061100
서울특별시|양천구|신정1동|11|11470|1147062000
서울특별시|양천구|신정2동|11|11470|1147063000
서울특별시|양천구|신정3동|11|11470|1147064000
서울특별시|양천구|신정4동|11|11470|1147065000
서울특별시|양천구|신정6동|11|11470|1147067000
서울특별시|양천구|신정7동|11|11470|1147068000
서울특별시|영등포구|당산1동|11|11560|1156055000
서울특별시|영등포구|당산2동|11|11560|1156056000
서울특별시|영등포구|대림1동|11|11560|1156070000
서울특별시|영등포구|대림2동|11|11560|1156071000
서울특별시|영등포구|대림3동|11|11560|1156072000
서울특별시|영등포구|도림동|11|11560|1156058500
서울특별시|영등포구|문래동|11|11560|1156060500
서울특별시|영등포구|신길1동|11|11560|1156063000
서울특별시|영등포구|신길3동|11|11560|1156065000
서울특별시|영등포구|신길4동|11|11560|1156066000
서울특별시|영등포구|신길5동|11|11560|1156067000
서울특별시|영등포구|신길6동|11|11560|1156068000
서울특별시|영등포구|신길7동|11|11560|1156069000
서울특별시|영등포구|양평1동|11|11560|1156061000
서울특별시|영등포구|양평2동|11|11560|1156062000
서울특별시|영등포구|여의동|11|11560|1156054000
서울특별시|영등포구|영등포동|11|11560|1156053500
서울특별시|영등포구|영등포본동|11|11560|1156051500
서울특별시|용산구|남영동|11|11170|1117053000
서울특별시|용산구|보광동|11|11170|1117070000
서울특별시|용산구|서빙고동|11|11170|1117069000
서울특별시|용산구|용문동|11|11170|1117059000
서울특별시|용산구|용산2가동|11|11170|1117052000
서울특별시|용산구|원효로1동|11|11170|1117056000
서울특별시|용산구|원효로2동|11|11170|1117057000
서울특별시|용산구|이촌1동|11|11170|1117063000
서울특별시|용산구|이촌2동|11|11170|1117064000
서울특별시|용산구|이태원1동|11|11170|1117065000
서울특별시|용산구|이태원2동|11|11170|1117066000
서울특별시|용산구|청파동|11|11170|1117055500
서울특별시|용산구|한강로동|11|11170|1117062500
서울특별시|용산구|한남동|11|11170|1117068500
서울특별시|용산구|효창동|11|11170|1117058000
서울특별시|용산구|후암동|11|11170|1117051000
서울특별시|은평구|갈현1동|11|11380|1138055100
서울특별시|은평구|갈현2동|11|11380|1138055200
서울특별시|은평구|구산동|11|11380|1138056000
서울특별시|은평구|녹번동|11|11380|1138051000
서울특별시|은평구|대조동|11|11380|1138057000
서울특별시|은평구|불광1동|11|11380|1138052000
서울특별시|은평구|불광2동|11|11380|1138053000
서울특별시|은평구|수색동|11|11380|1138065000
서울특별시|은평구|신사1동|11|11380|1138063100
서울특별시|은평구|신사2동|11|11380|1138063200
서울특별시|은평구|역촌동|11|11380|1138062500
서울특별시|은평구|응암1동|11|11380|1138058000
서울특별시|은평구|응암2동|11|11380|1138059000
서울특별시|은평구|응암3동|11|11380|1138060000
서울특별시|은평구|증산동|11|11380|1138064000
서울특별시|은평구|진관동|11|11380|1138069000
서울특별시|종로구|가회동|11|11110|1111060000
서울특별시|종로구|교남동|11|11110|1111058000
